ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2,p2
0.0,-0.06,-0.12,0.0033,-0.0033,-0.0011,-19.25,11.0625,8.75,435.6379593599222
-0.01,-0.03,-0.1,0.0011,-0.0022,0.0,-19.25,10.375,8.0625,435.74507377945395
0.0,-0.03,-0.1,-0.0022,0.0011,0.0,-19.25,10.375,8.0625,435.6379593599222
0.01,-0.03,-0.13,-0.0011,0.0011,0.0011,-19.25,10.375,8.0625,435.7233783117286
0.0,-0.04,-0.09,0.0,0.0022,-0.0011,-19.25,10.375,8.0625,435.6393131445594
0.01,-0.04,-0.15,-0.0011,0.0022,0.0011,-18.875,10.375,8.375,435.80880664949365
0.0,-0.02,-0.13,-0.0011,0.0022,0.0,-18.875,10.375,8.375,435.73965858643544
0.0,-0.06,-0.11,0.0011,-0.0033,0.0011,-18.875,10.375,8.375,435.6447369629831
0.01,-0.04,-0.1,0.0,-0.0033,0.0022,-18.5625,10.0,8.375,435.63253554505997
0.0,-0.06,-0.11,0.0,0.0011,0.0,-18.5625,10.0,8.375,435.7776170666448
0.0,-0.05,-0.13,-0.0011,0.0011,0.0011,-18.5625,10.0,8.375,435.69355145722506
0.0,-0.03,-0.09,0.0011,-0.0022,0.0011,-18.5625,10.0,8.375,435.6840575623758
0.01,-0.02,-0.1,0.0,0.0022,0.0,-18.875,10.375,8.0625,435.77220185653226
0.01,-0.05,-0.13,0.0,0.0022,-0.0011,-18.875,10.375,8.0625,435.7179631301028
-0.02,-0.05,-0.09,0.0,-0.0033,0.0,-18.875,10.375,8.0625,435.7247407857592
-0.02,-0.05,-0.12,-0.0011,0.0,0.0011,-20.0625,10.75,9.5625,435.76676929283377
0.02,-0.01,-0.11,-0.0011,0.0044,-0.0022,-20.0625,10.75,9.5625,435.7288108525629
0.02,-0.03,-0.13,0.0011,0.0,0.0,-20.0625,10.75,9.5625,435.7437199809349
0.0,-0.04,-0.14,0.0,-0.0022,0.0,-20.0625,10.75,9.5625,435.63659689736306
-0.01,-0.04,-0.11,0.0022,-0.0033,0.0,-19.25,10.75,10.0,435.77490946123436
0.02,-0.03,-0.13,0.0,0.0022,0.0011,-19.25,10.75,10.0,435.7179631301028
0.03,-0.03,-0.1,-0.0011,0.0022,-0.0011,-19.25,10.75,10.0,435.76541549146657
0.02,-0.04,-0.13,0.0011,0.0055,0.0,-19.25,10.75,10.0,435.7681317726001
-0.02,-0.03,-0.11,0.0011,-0.0011,0.0,-19.25,10.0,9.1875,435.6840575623758
0.0,-0.04,-0.15,0.0011,0.0044,-0.0011,-19.25,10.0,9.1875,435.72744837799615
0.0,-0.03,-0.16,0.0,0.0011,0.0,-19.25,10.0,9.1875,435.7084692127731
0.01,-0.04,-0.12,0.0,0.0011,0.0,-19.25,10.0,9.1875,435.79253494383335
0.0,-0.05,-0.14,-0.0011,0.0033,0.0011,-18.875,10.0,8.75,435.7247407857592
-0.02,-0.07,-0.14,0.0011,0.0,0.0,-18.875,10.0,8.75,435.6840575623758
0.02,-0.04,-0.13,0.0,0.0022,0.0011,-18.875,10.0,8.75,435.7369423128036
0.02,-0.02,-0.13,-0.0011,0.0011,0.0,-18.875,10.0,8.75,435.67592614384455
0.0,-0.04,-0.12,0.0,0.0011,0.0,-18.875,10.375,10.375,435.74643625635235
0.01,-0.06,-0.11,0.0033,-0.0011,0.0011,-18.875,10.375,10.375,435.75456773049456
0.0,-0.05,-0.13,0.0022,-0.0033,0.0022,-18.875,10.375,10.375,435.8033827447538
0.0,-0.05,-0.12,0.0011,-0.0011,0.0,-18.875,10.375,10.375,435.7437199809349
0.0,-0.03,-0.1,0.0,0.0011,0.0,-19.6875,10.375,8.375,435.6257492719281
0.01,-0.03,-0.15,0.0011,-0.0022,0.0,-19.6875,10.375,8.375,435.7369423128036
0.01,-0.05,-0.11,0.0,0.0044,-0.0011,-19.6875,10.375,8.375,435.8508441775511
0.0,-0.03,-0.12,-0.0011,-0.0011,0.0011,-19.6875,10.375,8.375,435.64880699820594
-0.02,-0.02,-0.11,0.0011,0.0011,0.0,-18.875,10.0,10.75,435.71253059498457
0.0,-0.04,-0.13,-0.0022,0.0033,0.0,-18.875,10.0,10.75,435.62304170639715
0.01,-0.04,-0.11,0.0011,-0.0033,0.0,-18.875,10.0,10.75,435.6677860535993
0.01,-0.06,-0.12,-0.0011,-0.0022,0.0,-18.875,10.0,10.75,435.78168715432537
0.01,-0.03,-0.1,0.0,-0.0011,0.0011,-19.6875,10.75,9.1875,435.6908351957386
-0.01,-0.03,-0.13,0.0,-0.0022,0.0022,-19.6875,10.75,9.1875,435.69355145722506
0.0,-0.03,-0.12,-0.0022,0.0,0.0,-19.6875,10.75,9.1875,435.60677029391775
0.01,-0.03,-0.08,-0.0011,-0.0011,0.0011,-19.6875,10.75,9.1875,435.6243954890716
0.02,-0.05,-0.09,-0.0033,0.0044,0.0,-18.5625,10.375,9.1875,435.64609074851063
-0.01,-0.03,-0.16,0.0,-0.0044,0.0022,-18.5625,10.375,9.1875,435.6650784770298
-0.01,-0.06,-0.14,0.0,-0.0055,0.0011,-18.5625,10.375,9.1875,435.6474445342104
0.0,-0.03,-0.13,-0.0022,-0.0044,0.0,-18.5625,10.375,9.1875,435.7179631301028
0.02,-0.05,-0.09,-0.0044,-0.0011,0.0,-19.25,10.0,8.375,435.62711173305576
0.02,-0.06,-0.11,-0.0022,-0.0011,0.0011,-19.25,10.0,8.375,435.64609074851063
0.0,-0.05,-0.14,0.0,0.0,0.0011,-19.25,10.0,8.375,435.7071154190601
0.0,-0.04,-0.13,-0.0022,0.0011,0.0011,-19.25,10.0,8.375,435.7410123844232
-0.01,-0.03,-0.1,-0.0011,-0.0022,0.0,-19.6875,10.0,9.1875,435.7247407857592
0.01,-0.03,-0.13,-0.0011,-0.0022,0.0,-19.6875,10.0,9.1875,435.7369423128036
0.05,-0.03,-0.13,-0.0033,0.0033,0.0,-19.6875,10.0,9.1875,435.71117680073536
0.01,-0.04,-0.09,-0.0022,-0.0011,0.0,-19.6875,10.375,9.1875,435.7071154190601
0.0,-0.04,-0.14,-0.0022,-0.0011,0.0,-19.6875,10.375,9.1875,435.65829218247507
0.0,-0.06,-0.14,-0.0011,-0.0044,0.0,-19.6875,10.375,9.1875,435.66100843538254
0.02,-0.04,-0.08,0.0011,-0.0011,0.0011,-19.6875,10.375,9.1875,435.6338893289839
0.03,-0.03,-0.13,0.0,-0.0011,0.0,-19.25,10.0,10.0,435.7586378090698
0.01,-0.03,-0.12,-0.0022,0.0,0.0,-19.25,10.0,10.0,435.7410123844232
-0.03,-0.04,-0.13,-0.0011,-0.0033,-0.0011,-19.25,10.0,10.0,435.62711173305576
-0.01,-0.03,-0.14,-0.0022,-0.0011,0.0,-19.25,10.0,10.0,435.80202893857563
0.0,-0.05,-0.1,-0.0022,0.0044,0.0,-20.0625,10.0,9.5625,435.753213930726
0.04,-0.05,-0.16,0.0,-0.0044,0.0,-20.0625,10.0,9.5625,435.6962677194297
0.04,-0.06,-0.08,0.0011,-0.0022,0.0022,-20.0625,10.0,9.5625,435.8237245718104
-0.04,-0.07,-0.07,-0.0011,-0.0044,0.0022,-19.25,10.375,10.0,435.6393131445594
-0.03,-0.01,-0.11,-0.0033,0.0011,0.0011,-19.25,10.375,10.0,435.7233783117286
0.03,-0.04,-0.15,-0.0055,0.0065,-0.0022,-19.25,10.375,10.0,435.7803333509954
0.03,-0.03,-0.11,0.0011,0.0011,-0.0022,-19.25,10.375,10.0,435.80202893857563
-0.02,-0.03,-0.12,0.0,0.0,0.0,-18.875,10.0,8.75,435.7220245160578
-0.02,-0.04,-0.12,-0.0011,-0.0065,0.0011,-18.875,10.0,8.75,435.6257492719281
0.04,-0.05,-0.11,0.0011,-0.0022,0.0011,-18.875,10.0,8.75,435.7803333509954
0.03,-0.02,-0.13,-0.0022,0.0033,0.0011,-19.25,10.75,9.5625,435.7803333509954
0.0,-0.03,-0.15,0.0,0.0,-0.0011,-19.25,10.75,9.5625,435.7789795478426
0.0,-0.07,-0.12,0.0022,-0.0022,0.0,-19.25,10.75,9.5625,435.67727993346483
-0.02,-0.05,-0.14,-0.0022,0.0022,-0.0011,-19.25,10.75,9.5625,435.68677382207665
0.02,-0.02,-0.09,0.0011,0.0011,0.0011,-19.25,10.0,9.1875,435.67320988700175
0.01,-0.03,-0.13,0.0033,-0.0044,0.0,-19.25,10.0,9.1875,435.66100843538254
-0.01,-0.04,-0.11,0.0,-0.0044,0.0011,-19.25,10.0,9.1875,435.6705023090106
0.01,-0.04,-0.14,-0.0033,0.0055,-0.0022,-19.6875,10.75,10.375,435.8521979901438
0.02,-0.05,-0.13,-0.0022,0.0,0.0022,-19.6875,10.75,10.375,435.6569383953488
0.01,-0.03,-0.11,0.0011,-0.0011,0.0011,-19.6875,10.75,10.375,435.5498162134507
-0.02,-0.01,-0.11,-0.0011,-0.0033,-0.0011,-19.6875,10.75,10.375,435.78440343974836
-0.01,-0.04,-0.08,0.0011,0.0,0.0022,-19.6875,10.0,10.0,435.69219766546985
0.02,-0.05,-0.15,0.0,0.0044,0.0,-19.6875,10.0,10.0,435.79389742700374
-0.01,-0.03,-0.15,0.0,0.0,0.0011,-19.6875,10.0,10.0,435.73965858643544
0.0,-0.04,-0.13,0.0022,-0.0022,-0.0011,-19.25,10.375,10.0,435.7233783117286
0.0,-0.03,-0.12,0.0022,-0.0044,0.0011,-19.25,10.375,10.0,435.86711597524356
0.02,-0.03,-0.1,0.0,0.0011,0.0,-19.25,10.375,10.0,435.7857572436096
0.02,-0.01,-0.14,-0.0033,0.0055,-0.0033,-19.6875,10.375,9.1875,435.7138930675837
0.0,-0.06,-0.14,-0.0022,0.0033,0.0011,-19.6875,10.375,9.1875,435.7288108525629
0.0,-0.04,-0.14,-0.0011,-0.0033,0.0,-19.6875,10.375,9.1875,435.8399963266965
0.02,-0.01,-0.08,-0.0011,0.0022,0.0011,-19.6875,10.75,8.375,435.80202893857563
0.01,-0.05,-0.13,-0.0011,0.0011,0.0,-19.6875,10.75,8.375,435.7233783117286
-0.04,-0.06,-0.11,0.0022,-0.0011,0.0,-19.6875,10.75,8.375,435.7071154190601
-0.01,-0.05,-0.11,0.0,-0.0022,0.0,-18.875,10.375,10.0,435.60948653325335
0.03,-0.05,-0.13,0.0022,0.0011,0.0011,-18.875,10.375,10.0,435.83185610690566
-0.01,-0.03,-0.12,0.0,-0.0011,0.0011,-18.875,10.375,10.0,435.7410123844232
0.01,-0.03,-0.11,-0.0011,-0.0011,0.0,-19.25,10.375,9.5625,435.6813499815316
-0.01,-0.04,-0.15,-0.0022,-0.0022,0.0,-19.25,10.375,9.5625,435.68948140434253
0.03,-0.04,-0.13,0.0,0.0055,0.0011,-19.25,10.375,9.5625,435.7505063317203
0.02,-0.03,-0.11,0.0,0.0011,0.0011,-19.6875,10.0,9.1875,435.73287224278766
0.0,-0.06,-0.15,0.0011,0.0011,-0.0011,-19.6875,10.0,9.1875,435.6813499815316
0.02,-0.04,-0.11,-0.0011,0.0011,-0.0011,-19.6875,10.0,9.1875,435.70982300666816
0.0,-0.04,-0.12,-0.0033,0.0055,0.0011,-19.25,10.375,9.1875,435.62711173305576
0.0,-0.02,-0.14,0.0011,-0.0065,0.0022,-19.25,10.375,9.1875,435.6176178993859
-0.03,-0.05,-0.12,0.0011,-0.0033,0.0011,-19.25,10.375,9.1875,435.8264408683064
-0.03,-0.01,-0.14,0.0,-0.0022,-0.0022,-19.25,10.0,9.5625,435.75999160955155
0.0,-0.05,-0.15,0.0,0.0022,-0.0011,-19.25,10.0,9.5625,435.7410123844232
0.02,-0.03,-0.12,0.0,-0.0033,0.0033,-19.25,10.0,9.5625,435.77626326385104
-0.01,-0.08,-0.11,0.0022,-0.0033,0.0,-20.0625,10.75,8.75,435.6691398421472
-0.01,-0.05,-0.13,0.0022,-0.0011,-0.0011,-20.0625,10.75,8.75,435.69897530418467
0.02,-0.03,-0.13,0.0011,-0.0011,-0.0011,-20.0625,10.75,8.75,435.62033414157946
0.02,-0.05,-0.12,0.0022,-0.0011,0.0,-18.5625,10.75,10.0,435.72609458178914
-0.01,-0.04,-0.14,0.0022,-0.0022,-0.0011,-18.5625,10.75,10.0,435.7505063317203
0.05,-0.02,-0.09,0.0011,0.0,0.0011,-18.5625,10.75,10.0,435.6528770350324
0.05,-0.02,-0.11,0.0,0.0011,0.0,-18.5625,10.75,9.5625,435.75456773049456
0.02,-0.03,-0.12,0.0011,-0.0011,-0.0011,-18.5625,10.75,9.5625,435.67592614384455
-0.01,-0.04,-0.1,0.0022,-0.0065,0.0011,-18.5625,10.75,9.5625,435.85355180290867
-0.01,-0.03,-0.15,0.0011,-0.0022,0.0011,-18.5625,10.75,9.5625,435.75186013113466
0.0,-0.03,-0.11,-0.0022,0.0022,0.0,-20.0625,10.375,8.375,435.6379593599222
0.03,-0.03,-0.13,0.0,0.0033,-0.0011,-20.0625,10.375,8.375,435.7776170666448
-0.02,-0.04,-0.12,0.0,-0.0022,0.0,-20.0625,10.375,8.375,435.87661003866197
-0.01,-0.05,-0.12,0.0,0.0,-0.0011,-19.25,10.375,10.375,435.73965858643544
0.0,-0.03,-0.12,0.0,0.0022,-0.0011,-19.25,10.375,10.375,435.753213930726
0.03,-0.02,-0.11,0.0,0.0,0.0,-19.25,10.375,10.375,435.74643625635235
0.0,-0.04,-0.09,0.0011,-0.0065,0.0011,-19.6875,10.75,8.75,435.753213930726
0.0,-0.03,-0.08,0.0033,-0.0033,0.0011,-19.6875,10.75,8.75,435.61219409522283
0.0,-0.04,-0.14,-0.0011,0.0022,-0.0022,-19.6875,10.75,8.75,435.9376273953232
0.03,-0.03,-0.12,0.0,0.0044,0.0022,-19.6875,10.75,8.75,435.7491438542857
0.03,-0.04,-0.11,-0.0011,0.0076,-0.0011,-19.25,10.375,10.0,435.77626326385104
0.0,-0.04,-0.11,0.0011,-0.0055,0.0011,-19.25,10.375,10.0,435.8576219205616
-0.01,-0.05,-0.11,0.0,-0.0022,0.0,-19.25,10.375,10.0,435.86576216069307
0.02,-0.06,-0.12,-0.0011,0.0033,0.0,-19.25,10.75,8.75,435.7071154190601
-0.01,-0.04,-0.1,0.0011,0.0011,0.0011,-19.25,10.75,8.75,435.77626326385104
0.01,-0.06,-0.12,0.0011,-0.0022,-0.0011,-19.25,10.75,8.75,435.71660065696756
0.0,-0.01,-0.1,0.0022,-0.0022,0.0011,-19.25,10.75,8.75,435.67863372326224
0.0,-0.05,-0.12,0.0,0.0011,0.0011,-18.5625,10.75,10.0,435.78304963605933
0.0,-0.03,-0.14,0.0011,-0.0011,0.0011,-18.5625,10.75,10.0,435.67727993346483
0.0,-0.04,-0.11,0.0011,-0.0011,0.0,-18.5625,10.75,10.0,435.7505063317203
-0.03,-0.05,-0.11,0.0011,-0.0011,0.0011,-18.5625,10.75,10.0,435.8264408683064
-0.02,-0.04,-0.11,0.0011,-0.0011,0.0011,-19.25,10.75,8.375,435.57829755338304
0.02,-0.02,-0.11,-0.0022,0.0044,0.0011,-19.25,10.75,8.375,435.77220185653226
0.0,-0.03,-0.12,0.0011,0.0022,-0.0011,-19.25,10.75,8.375,435.60541651355527
0.0,-0.03,-0.12,0.0,0.0,0.0011,-19.6875,10.375,9.5625,435.6637246890131
-0.01,-0.04,-0.13,-0.0022,0.0,0.0022,-19.6875,10.375,9.5625,435.7315184458674
0.0,-0.04,-0.12,0.0,0.0022,-0.0011,-19.6875,10.375,9.5625,435.6799875132367
0.03,-0.03,-0.13,-0.0022,0.0022,-0.0011,-19.6875,10.375,9.5625,435.73829611043226
0.02,-0.04,-0.12,0.0011,0.0022,0.0,-19.6875,10.0,9.1875,435.7288108525629
-0.01,-0.05,-0.13,0.0,-0.0065,0.0022,-19.6875,10.0,9.1875,435.7857572436096
0.0,-0.06,-0.13,0.0,-0.0022,0.0011,-19.6875,10.0,9.1875,435.6677860535993
0.0,-0.02,-0.11,0.0,0.0011,0.0,-19.25,10.375,9.1875,435.6705023090106
0.02,-0.03,-0.14,0.0022,0.0011,0.0011,-19.25,10.375,9.1875,435.7559215304401
0.0,-0.03,-0.15,0.0,-0.0033,0.0011,-19.25,10.375,9.1875,435.77626326385104
0.0,-0.04,-0.1,0.0022,-0.0055,0.0011,-19.25,10.375,9.1875,435.84677406257424
0.0,-0.05,-0.11,0.0011,-0.0022,0.0,-18.875,10.0,8.75,435.7410123844232
0.0,-0.04,-0.09,0.0011,0.0011,-0.0011,-18.875,10.0,8.75,435.56202621151795
0.02,-0.07,-0.11,0.0011,0.0011,-0.0011,-18.875,10.0,8.75,435.77220185653226
0.0,-0.04,-0.12,0.0011,-0.0011,-0.0011,-18.875,10.0,8.75,435.90372978352093
-0.01,-0.04,-0.12,-0.0011,-0.0033,-0.0011,-18.25,10.375,9.1875,435.7369423128036
0.02,-0.02,-0.12,0.0011,0.0033,0.0,-18.25,10.375,9.1875,435.6176178993859
0.01,-0.04,-0.11,0.0,-0.0011,-0.0011,-18.25,10.375,9.1875,435.7138930675837
0.01,-0.06,-0.13,0.0,-0.0011,0.0,-18.875,10.375,8.375,435.7410123844232
-0.01,-0.04,-0.09,0.0011,-0.0065,-0.0011,-18.875,10.375,8.375,435.79253494383335
0.0,-0.03,-0.12,0.0,0.0,0.0,-18.875,10.375,8.375,435.70982300666816
0.0,-0.05,-0.11,-0.0011,0.0011,0.0011,-18.875,10.375,8.375,435.70575294735625
0.01,-0.04,-0.09,0.0022,-0.0011,0.0,-18.875,10.0,8.75,435.64338317763753
0.01,-0.05,-0.13,0.0022,0.0022,0.0022,-18.875,10.0,8.75,435.8047452293556
-0.01,-0.03,-0.13,0.0022,0.0,0.0011,-18.875,10.0,8.75,435.7179631301028
0.0,-0.03,-0.11,0.0011,0.0,-0.0011,-18.875,10.0,8.75,435.67320988700175
0.03,-0.03,-0.12,0.0022,0.0022,0.0,-18.875,10.0,8.75,435.67863372326224
0.01,-0.04,-0.15,-0.0022,-0.0011,0.0,-18.875,10.0,8.75,435.84677406257424
0.0,-0.05,-0.08,0.0022,0.0,0.0011,-18.875,10.0,8.75,435.7857572436096
0.05,-0.02,-0.12,0.0,-0.0033,0.0022,-19.25,10.375,8.75,435.82237076296116
0.04,-0.03,-0.12,0.0011,0.0,0.0,-19.25,10.375,8.75,435.72609458178914
0.0,-0.04,-0.12,0.0022,-0.0022,0.0,-19.25,10.375,8.75,435.7152468621871
-0.02,-0.04,-0.11,0.0022,0.0,0.0011,-19.25,10.375,8.75,435.7776170666448
-0.01,-0.07,-0.13,0.0,0.0,-0.0022,-19.25,10.75,9.5625,435.6596546479021
0.02,-0.04,-0.15,-0.0011,0.0022,0.0011,-19.25,10.75,9.5625,435.7179631301028
0.05,-0.02,-0.13,-0.0033,0.0022,-0.0011,-19.25,10.75,9.5625,435.6881276131186
0.0,-0.04,-0.1,0.0,0.0,-0.0022,-20.0625,10.75,10.0,435.7315184458674
-0.01,-0.04,-0.11,0.0022,-0.0022,0.0011,-20.0625,10.75,10.0,435.7803333509954
0.0,-0.04,-0.11,0.0,0.0022,0.0,-20.0625,10.75,10.0,435.7735556587948
0.02,-0.02,-0.11,0.0022,-0.0022,0.0011,-20.0625,10.75,10.0,435.6379593599222
0.02,-0.03,-0.11,0.0011,-0.0022,0.0011,-20.0625,10.375,9.1875,435.66643226522353
-0.02,-0.06,-0.13,-0.0011,-0.0055,0.0011,-20.0625,10.375,9.1875,435.6908351957386
-0.01,-0.05,-0.13,0.0022,-0.0011,0.0022,-20.0625,10.375,9.1875,435.6799875132367
0.04,-0.06,-0.11,0.0,0.0033,-0.0011,-20.0625,11.0625,8.0625,435.60677029391775
0.03,-0.02,-0.12,0.0011,0.0033,-0.0022,-20.0625,11.0625,8.0625,435.8643996680288
-0.03,-0.04,-0.12,-0.0011,-0.0044,0.0011,-20.0625,11.0625,8.0625,435.7477900552305
0.0,-0.06,-0.1,0.0011,-0.0044,0.0,-20.0625,11.0625,8.0625,435.69355145722506
0.02,-0.03,-0.12,0.0,0.0022,0.0,-19.25,10.375,8.375,435.74236618258806
0.04,-0.03,-0.1,-0.0011,0.0022,0.0,-19.25,10.375,8.375,435.7694855743264
0.0,-0.05,-0.09,0.0022,0.0011,0.0,-19.25,10.375,8.375,435.72744837799615
-0.01,-0.03,-0.12,0.0011,-0.0011,0.0,-19.6875,10.75,9.1875,435.6447369629831
0.0,-0.04,-0.11,0.0011,0.0011,0.0,-19.6875,10.75,9.1875,435.81965446753264
0.0,-0.06,-0.12,-0.0011,0.0,0.0011,-19.6875,10.75,9.1875,435.73287224278766
0.0,-0.06,-0.11,0.0011,-0.0011,0.0011,-19.6875,10.75,9.1875,435.71660065696756
-0.02,-0.02,-0.13,-0.0011,-0.0011,-0.0011,-19.25,11.5,9.1875,435.81152294205924
0.0,-0.02,-0.11,0.0022,0.0022,0.0011,-19.25,11.5,9.1875,435.7952512321144
0.01,-0.01,-0.13,0.0011,0.0011,-0.0011,-19.25,11.5,9.1875,435.6691398421472
0.0,-0.03,-0.13,0.0,-0.0022,0.0033,-18.875,10.0,8.375,435.8250783808367
0.0,-0.05,-0.11,0.0022,0.0011,0.0,-18.875,10.0,8.375,435.78846485187313
0.0,-0.04,-0.13,0.0022,0.0011,0.0,-18.875,10.0,8.375,435.8359262159993
0.01,-0.05,-0.14,0.0011,0.0,0.0,-18.875,10.0,8.375,435.7694855743264
0.0,-0.05,-0.1,0.0,-0.0022,0.0011,-20.0625,9.5625,8.375,435.68270377186514
0.0,-0.03,-0.11,0.0,0.0022,-0.0022,-20.0625,9.5625,8.375,435.7559215304401
0.0,-0.03,-0.12,0.0,0.0,0.0011,-20.0625,9.5625,8.375,435.67185609791767
0.0,-0.04,-0.11,-0.0011,0.0,0.0,-20.0625,10.0,8.75,435.7505063317203
0.02,-0.04,-0.15,0.0011,0.0,0.0,-20.0625,10.0,8.75,435.75456773049456
0.0,-0.04,-0.14,-0.0011,-0.0055,0.0,-20.0625,10.0,8.75,435.61219409522283
0.0,-0.05,-0.1,0.0022,-0.0033,0.0,-20.0625,10.0,8.75,435.7152468621871
0.0,-0.04,-0.21,0.0,-0.0011,0.0,-18.5625,10.0,8.375,435.7288108525629
-0.01,-0.02,-0.21,0.0,0.0022,0.0011,-18.5625,10.0,8.375,435.74507377945395
0.02,-0.04,-0.12,0.0033,-0.0033,0.0022,-18.5625,10.0,8.375,435.7559215304401
0.08,0.01,-0.19,-0.0022,-0.0055,0.0,-19.6875,11.0625,9.1875,435.73287224278766
-0.03,-0.02,-0.11,0.0022,-0.0022,0.0,-19.6875,11.0625,9.1875,435.8277946776869
-0.11,-0.08,-0.16,0.0033,-0.0098,0.0011,-19.6875,11.0625,9.1875,435.8345724055464
0.05,-0.05,-0.12,-0.0011,0.0044,0.0,-18.875,11.875,10.0,435.7152468621871
0.07,-0.02,-0.08,-0.0011,0.0076,0.0011,-18.875,11.875,10.0,435.6691398421472
-0.02,-0.02,-0.12,0.0022,-0.0033,0.0011,-18.875,11.875,10.0,435.72744837799615
-0.04,-0.03,-0.12,0.0033,-0.0065,0.0,-18.875,11.875,10.0,435.5715113159494
-0.04,-0.05,-0.11,-0.0011,0.0011,-0.0011,-19.25,10.375,8.0625,435.62304170639715
0.05,-0.01,-0.14,-0.0011,0.0055,-0.0011,-19.25,10.375,8.0625,435.7003290968303
0.06,-0.04,-0.12,0.0022,-0.0011,0.0,-19.25,10.375,8.0625,435.7789795478426
-0.03,-0.06,-0.1,0.0033,-0.0065,0.0011,-19.25,10.0,9.5625,435.7708393762298
-0.06,-0.04,-0.1,-0.0011,-0.0022,0.0022,-19.25,10.0,9.5625,435.7220245160578
0.0,-0.02,-0.08,-0.0011,0.0055,-0.0022,-19.25,10.0,9.5625,435.79389742700374
0.06,-0.04,-0.13,-0.0011,-0.0022,0.0,-19.25,10.0,8.75,435.65423082162744
0.0,-0.05,-0.08,0.0022,-0.0022,0.0022,-19.25,10.0,8.75,435.61219409522283
-0.08,-0.08,-0.15,-0.0011,-0.0033,0.0022,-19.25,10.0,8.75,435.65423082162744
0.02,-0.04,-0.12,0.0,-0.0011,0.0011,-19.25,10.0,8.75,435.7193169252424
0.06,-0.01,-0.11,0.0,0.0044,0.0011,-19.25,10.75,8.75,435.6854200312069
-0.01,-0.05,-0.14,0.0,0.0011,-0.0011,-19.25,10.75,8.75,435.753213930726
-0.03,-0.05,-0.13,0.0044,-0.0044,0.0,-19.25,10.75,8.75,435.76406169027155
-0.01,-0.06,-0.1,0.0011,0.0011,-0.0022,-19.6875,10.0,10.0,435.8237245718104
0.06,-0.02,-0.13,-0.0033,0.0011,0.0,-19.6875,10.0,10.0,435.7288108525629
0.04,-0.02,-0.13,0.0011,-0.0033,0.0011,-19.6875,10.0,10.0,435.70982300666816
0.01,-0.04,-0.13,0.0,-0.0033,-0.0011,-18.5625,8.5625,9.5625,435.82237076296116
-0.04,-0.04,-0.09,0.0011,0.0,0.0,-18.5625,8.5625,9.5625,435.753213930726
-0.01,-0.05,-0.15,-0.0011,0.0011,0.0,-18.5625,8.5625,9.5625,435.84949036514536
0.04,-0.05,-0.1,0.0011,0.0022,0.0022,-18.5625,8.5625,9.5625,435.7247407857592
0.0,-0.03,-0.1,0.0011,-0.0044,-0.0011,-18.5625,10.375,10.375,435.73016464912905
-0.03,-0.05,-0.14,0.0011,-0.0033,0.0,-18.5625,10.375,10.375,435.6447369629831
0.03,-0.04,-0.13,0.0011,0.0011,-0.0011,-18.5625,10.375,10.375,435.71660065696756
0.06,-0.01,-0.12,-0.0022,0.0065,0.0011,-19.25,10.375,10.0,435.67592614384455
0.01,-0.03,-0.11,0.0011,0.0011,0.0022,-19.25,10.375,10.0,435.71253059498457
-0.03,-0.06,-0.14,0.0011,-0.0044,0.0,-19.25,10.375,10.0,435.7437199809349
-0.02,-0.03,-0.09,0.0011,-0.0033,0.0011,-19.25,10.375,10.0,435.64202939246906
0.02,-0.02,-0.11,-0.0011,0.0055,0.0011,-18.875,10.375,10.75,435.7342260398851
0.05,-0.05,-0.16,0.0,0.0044,0.0,-18.875,10.375,10.75,435.6447369629831
0.0,-0.05,-0.13,0.0011,-0.0011,-0.0011,-18.875,10.375,10.75,435.64338317763753
-0.04,-0.06,-0.09,0.0,-0.0033,-0.0022,-19.6875,11.0625,8.75,435.7857572436096
0.0,-0.04,-0.12,-0.0011,0.0033,-0.0011,-19.6875,11.0625,8.75,435.79253494383335
0.06,-0.01,-0.13,0.0011,0.0033,0.0,-19.6875,11.0625,8.75,435.8047452293556
0.02,-0.08,-0.09,0.0022,0.0011,0.0,-19.6875,11.0625,8.75,435.7559215304401
-0.05,-0.03,-0.11,0.0011,-0.0033,0.0,-19.6875,10.375,10.0,435.8901655630178
0.02,-0.03,-0.14,0.0,0.0011,-0.0011,-19.6875,10.375,10.0,435.6596546479021
0.04,-0.03,-0.12,0.0,0.0022,-0.0011,-19.6875,10.375,10.0,435.7084692127731
0.05,-0.03,-0.12,-0.0022,0.0011,0.0011,-19.6875,10.375,8.375,435.7586378090698
-0.03,-0.04,-0.11,-0.0011,-0.0055,0.0011,-19.6875,10.375,8.375,435.6393131445594
-0.03,-0.07,-0.14,0.0011,-0.0055,0.0,-19.6875,10.375,8.375,435.8576219205616
0.0,-0.04,-0.1,-0.0011,0.0033,-0.0011,-19.6875,10.375,8.375,435.7708393762298
0.04,-0.02,-0.1,-0.0022,0.0076,0.0011,-18.875,10.75,9.1875,435.8332185952755
0.0,-0.07,-0.1,0.0,-0.0044,0.0011,-18.875,10.75,9.1875,435.8169468510836
-0.02,-0.05,-0.13,0.0022,-0.0044,-0.0011,-18.875,10.75,9.1875,435.70168288965783
-0.03,-0.06,-0.11,0.0022,-0.0033,-0.0011,-18.875,10.75,9.1875,435.79389742700374
