ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2,p2,optix,optiy,optiz
0.01,-0.05,-0.14,0.0011,0.0022,0.0,-19.6875,10.375,9.5625,435.8454202506997,3.315082311630249,1.996308445930481,0.9572824835777284
0.01,-0.05,-0.14,-0.0011,0.0044,0.0,-19.6875,10.375,9.5625,435.6989753041847,3.315061092376709,1.996381759643555,0.9572240710258484
0.0,-0.07,-0.14,0.0,-0.0022,0.0011,-19.25,10.375,8.375,435.77220185653226,3.3150463104248047,1.996448993682861,0.9571613669395448
-0.01,-0.03,-0.09,0.0,-0.0022,0.0011,-19.25,10.375,8.375,435.8277946776869,3.314985990524292,1.996734619140625,0.9570468664169312
0.0,-0.01,-0.13,0.0,-0.0044,0.0011,-19.25,10.375,8.375,435.7043991540023,3.3149654865264893,1.9967457056045528,0.9569563269615172
0.02,-0.03,-0.11,0.0022,-0.0033,0.0011,-19.25,10.375,8.375,435.8006751325746,3.314939022064209,1.9965763092041016,0.9568249583244324
0.0,-0.06,-0.13,0.0011,0.0011,0.0,-19.6875,9.25,8.375,435.7396585864354,3.3149142265319824,1.996782183647156,0.9567951560020448
-0.02,-0.07,-0.1,0.0011,0.0011,0.0,-19.6875,9.25,8.375,435.7735556587948,3.3148837089538574,1.996906042098999,0.9566614627838136
0.01,-0.06,-0.15,0.0022,0.0044,0.0011,-19.6875,9.25,8.375,435.7369423128036,3.315176725387573,1.9973872900009155,0.956832468509674
0.01,-0.05,-0.12,0.0011,0.0044,0.0,-19.6875,9.25,8.375,435.7071154190601,3.315326690673828,1.997466325759888,0.9567441940307616
0.01,-0.02,-0.11,0.0011,0.0,0.0,-19.6875,10.375,8.375,435.6365968973631,3.3150646686553955,1.99732506275177,0.9566437005996704
0.0,-0.01,-0.08,0.0011,-0.0022,0.0011,-19.6875,10.375,8.375,435.8183006592196,3.314957857131958,1.9972463846206665,0.9566365480422974
0.0,-0.01,-0.1,0.0,0.0022,-0.0011,-19.6875,10.375,8.375,435.6799875132367,3.314850091934204,1.9971837997436523,0.9565504193305968
0.0,-0.04,-0.13,0.0,0.0022,0.0,-19.6875,10.375,8.375,435.7247407857592,3.3147506713867188,1.997169613838196,0.956459105014801
-0.01,-0.06,-0.15,0.0,0.0,-0.0011,-19.25,9.5625,9.1875,435.6705023090106,3.3146793842315674,1.9971017837524412,0.9563897848129272
0.0,-0.06,-0.11,-0.0022,0.0,-0.0011,-19.25,9.5625,9.1875,435.9172853435307,3.3145790100097656,1.9971565008163448,0.9562822580337524
0.0,-0.02,-0.15,0.0,-0.0033,0.0022,-19.25,9.5625,9.1875,435.76676929283377,3.314476251602173,1.9970390796661377,0.9561895728111268
0.02,-0.02,-0.12,-0.0033,0.0011,0.0011,-19.25,9.5625,9.1875,435.8101604565621,3.313905000686645,1.99757719039917,0.955424666404724
-0.01,-0.03,-0.11,-0.0044,0.0055,0.0,-20.0625,10.0,10.0,435.76676929283377,3.3133676052093506,1.996867299079895,0.9550201296806335
0.01,-0.03,-0.11,-0.0022,0.0087,0.0,-20.0625,10.0,10.0,435.5755813222625,3.313194513320923,1.9968262910842896,0.9548960328102112
0.02,-0.06,-0.12,-0.0022,0.0033,-0.0011,-20.0625,10.0,10.0,435.7789795478426,3.313056945800781,1.9968783855438232,0.9548285603523254
0.05,-0.05,-0.15,0.0,-0.0055,0.0,-20.0625,10.0,10.0,435.7844034397484,3.312896728515625,1.9968950748443604,0.9547266960144044
-0.01,-0.03,-0.11,0.0011,0.0011,0.0,-18.875,10.375,8.0625,435.861692039828,3.3127830028533936,1.997022271156311,0.954669713973999
-0.03,-0.04,-0.11,0.0,-0.0022,0.0,-18.875,10.375,8.0625,435.8169468510836,3.3125953674316406,1.9969418048858645,0.9545931220054626
-0.01,-0.03,-0.12,0.0011,0.0022,0.0,-18.875,10.375,8.0625,435.6976215117162,3.312455654144287,1.996987223625183,0.9545499682426452
0.04,-0.02,-0.09,-0.0044,0.0022,-0.0011,-18.875,10.375,8.0625,435.8264408683064,3.3124773502349854,1.9974623918533323,0.95430725812912
0.02,-0.04,-0.11,-0.0011,0.0022,-0.0011,-19.6875,10.375,9.5625,435.6013464954658,3.312347888946533,1.9975316524505613,0.9542747735977172
0.02,-0.04,-0.1,0.0,0.0011,0.0,-19.6875,10.375,9.5625,435.8372887049004,3.312204360961914,1.9975273609161377,0.9542410373687744
0.0,-0.05,-0.13,0.0,-0.0011,0.0011,-19.6875,10.375,9.5625,435.72744837799615,3.3119492530822754,1.9973855018615725,0.9541453123092652
0.0,-0.03,-0.11,-0.0011,0.0011,-0.0033,-19.6875,10.375,9.5625,435.8020289385756,3.311758756637573,1.997316598892212,0.9541159272193908
0.02,-0.01,-0.1,-0.0011,-0.0044,-0.0011,-19.25,10.375,9.1875,435.6555846083996,3.3114826679229736,1.9971328973770144,0.954028069972992
0.01,-0.03,-0.12,-0.0011,-0.0044,0.0011,-19.25,10.375,9.1875,435.6813499815316,3.311336040496826,1.9971489906311035,0.9539843797683716
0.03,-0.03,-0.14,0.0011,-0.0011,-0.0011,-19.25,10.375,9.1875,435.6745723544063,3.3111119270324707,1.9970732927322388,0.9540329575538636
-0.01,-0.06,-0.13,-0.0022,0.0033,-0.0011,-19.25,10.375,9.1875,435.77626326385104,3.3109242916107178,1.9969462156295776,0.9540116786956788
0.01,-0.04,-0.14,-0.0033,0.0022,0.0,-18.1875,11.0625,9.5625,435.7220245160578,3.310793161392212,1.9969449043273928,0.9539892077445984
0.05,-0.04,-0.13,0.0,0.0022,0.0,-18.1875,11.0625,9.5625,435.7288108525629,3.310617208480835,1.9968147277832031,0.9540936946868896
0.03,-0.04,-0.1,-0.0011,-0.0022,0.0011,-18.1875,11.0625,9.5625,435.75186013113466,3.310577392578125,1.9969903230667116,0.953926682472229
-0.03,-0.01,-0.1,-0.0011,-0.0065,0.0022,-18.1875,11.0625,9.5625,435.6705023090106,3.3104865550994877,1.996993899345398,0.95392644405365
-0.02,-0.01,-0.11,-0.0011,0.0,0.0,-18.5625,10.375,9.5625,435.8264408683064,3.310438871383667,1.9970524311065676,0.9539235830307008
0.02,-0.03,-0.12,-0.0022,0.0033,-0.0011,-18.5625,10.375,9.5625,435.6027002752921,3.3104982376098637,1.997320532798767,0.9538659453392028
0.03,-0.03,-0.12,-0.0011,0.0033,-0.0011,-18.5625,10.375,9.5625,435.6949052491623,3.310455560684204,1.997369170188904,0.9538272023200988
0.01,-0.05,-0.12,-0.0011,0.0011,0.0,-18.5625,10.375,9.5625,435.6569383953488,3.3103890419006348,1.9973527193069456,0.953827738761902
0.0,-0.04,-0.11,0.0011,-0.0044,-0.0011,-19.25,10.375,8.75,435.70575294735625,3.31032395362854,1.9973223209381104,0.953796923160553
0.0,-0.04,-0.1,0.0011,-0.0044,0.0011,-19.25,10.375,8.75,435.7694855743264,3.310121297836304,1.9969419240951536,0.9539974331855774
0.0,-0.02,-0.1,-0.0022,-0.0011,0.0011,-19.25,10.375,8.75,435.6840575623758,3.3100993633270264,1.9969871044158936,0.9539926052093506
0.0,-0.02,-0.11,-0.0011,0.0044,-0.0011,-19.25,10.375,8.75,435.5715113159494,3.3100435733795166,1.9969604015350344,0.9539943337440492
0.03,-0.02,-0.1,0.0,0.0022,0.0,-18.875,10.0,10.0,435.8115229420592,3.309960126876831,1.9967848062515257,0.9541200995445251
0.0,-0.06,-0.13,0.0,-0.0033,-0.0011,-18.875,10.0,10.0,435.7938974270037,3.309993028640747,1.9969496726989744,0.9539751410484314
-0.03,-0.07,-0.14,0.0,0.0,0.0033,-18.875,10.0,10.0,435.73287224278766,3.310004949569702,1.99698805809021,0.953977346420288
-0.01,-0.03,-0.12,-0.0022,0.0011,0.0,-18.875,10.0,10.0,435.7071154190601,3.310025930404663,1.9970664978027344,0.9539892673492432
0.01,-0.04,-0.1,-0.0011,0.0,0.0011,-18.875,10.75,8.75,435.7979588428671,3.3099348545074463,1.996864676475525,0.9541079998016356
0.0,-0.01,-0.14,-0.0011,0.0033,0.0011,-18.875,10.75,8.75,435.6284655162664,3.3099923133850098,1.997005820274353,0.9539894461631776
-0.04,-0.05,-0.13,-0.0011,0.0044,-0.0011,-18.875,10.75,8.75,435.7477900552305,3.310032844543457,1.997048258781433,0.9539719820022584
0.0,-0.05,-0.12,-0.0011,0.0,0.0022,-19.25,10.75,8.375,435.7871110476528,3.3100662231445312,1.997123122215271,0.9539973139762878
0.02,-0.04,-0.1,-0.0011,0.0022,0.0,-19.25,10.75,8.375,435.7830496360593,3.309986114501953,1.996874451637268,0.9541615843772888
0.05,-0.03,-0.12,-0.0011,-0.0033,0.0011,-19.25,10.75,8.375,435.72609458178914,3.310010433197021,1.9968994855880735,0.9541650414466858
-0.03,-0.02,-0.11,0.0011,-0.0044,0.0,-19.25,10.75,8.375,435.7871110476528,3.3100502490997314,1.9969475269317627,0.9541924595832824
-0.03,-0.03,-0.11,0.0,-0.0033,0.0011,-20.0625,10.75,8.0625,435.78168715432537,3.3100664615631104,1.9969274997711184,0.9542019963264464
0.04,-0.05,-0.15,0.0,0.0055,0.0011,-20.0625,10.75,8.0625,435.7640616902716,3.31011962890625,1.9969868659973145,0.9542291164398192
0.04,-0.08,-0.15,-0.0022,0.0022,0.0011,-20.0625,10.75,8.0625,435.6515145705007,3.310287952423096,1.997379183769226,0.9540331959724426
0.0,-0.02,-0.1,-0.0022,-0.0044,-0.0011,-19.6875,10.0,8.75,435.69219766546985,3.3101534843444824,1.9971216917037964,0.9541480541229248
0.0,-0.04,-0.1,0.0,-0.0022,0.0022,-19.6875,10.0,8.75,435.8047452293556,3.3101911544799805,1.9971083402633667,0.954134464263916
0.0,0.0,-0.12,-0.0022,0.0033,0.0011,-19.6875,10.0,8.75,435.8101604565621,3.310242176055908,1.997145414352417,0.9541480541229248
0.03,-0.02,-0.13,-0.0011,0.0022,0.0,-19.6875,10.0,8.75,435.6840575623758,3.3102943897247314,1.997158765792847,0.9541810154914856
0.01,-0.07,-0.13,-0.0022,-0.0011,0.0,-18.875,10.375,10.0,435.7776170666448,3.3103702068328857,1.9971890449523928,0.9542284607887268
-0.01,-0.06,-0.16,-0.0011,-0.0033,0.0022,-18.875,10.375,10.0,435.6677860535993,3.3104488849639893,1.9973011016845703,0.9542636275291444
-0.02,-0.03,-0.11,0.0,-0.0011,0.0,-18.875,10.375,10.0,435.6501607842648,3.3105058670043945,1.997319340705872,0.9542927742004396
0.02,-0.01,-0.1,-0.0011,0.0055,-0.0011,-18.5625,10.375,9.1875,435.7043991540023,3.310534954071045,1.99729597568512,0.9543328881263732
0.04,-0.02,-0.11,-0.0011,0.0055,-0.0011,-18.5625,10.375,9.1875,435.62711173305576,3.310650110244751,1.997427463531494,0.9543615579605104
0.0,-0.04,-0.13,0.0,0.0011,0.0,-18.5625,10.375,9.1875,435.5823588843174,3.3107173442840576,1.997465968132019,0.9544264674186708
-0.02,-0.07,-0.11,0.0011,-0.0055,0.0011,-18.5625,10.375,9.1875,435.74236618258806,3.3109586238861084,1.9978370666503904,0.9544092416763306
-0.02,-0.06,-0.11,-0.0011,-0.0011,-0.0011,-19.6875,10.0,9.1875,435.7206707205591,3.31106185913086,1.9979040622711184,0.9544442296028136
0.03,0.0,-0.11,-0.0022,0.0,0.0022,-19.6875,10.0,9.1875,435.7193169252424,3.3111374378204346,1.9979840517044067,0.954501450061798
0.03,-0.03,-0.12,-0.0011,0.0022,0.0,-19.6875,10.0,9.1875,435.70575294735625,3.311244249343872,1.9980334043502808,0.9545558094978333
-0.02,-0.05,-0.12,-0.0011,0.0,0.0,-18.5625,10.375,8.375,435.75186013113466,3.3113455772399902,1.9980809688568115,0.9545823335647584
-0.02,-0.05,-0.13,-0.0011,0.0011,0.0,-18.5625,10.375,8.375,435.7396585864354,3.311462163925171,1.9981662034988403,0.9546448588371276
0.01,-0.04,-0.13,-0.0011,-0.0022,0.0,-18.5625,10.375,8.375,435.78846485187313,3.3115575313568115,1.9981814622879028,0.9546843767166138
0.01,-0.01,-0.11,0.0011,-0.0022,-0.0011,-18.5625,10.375,8.375,435.7640616902716,3.3116466999053955,1.9981722831726076,0.954748272895813
0.01,-0.04,-0.09,-0.0011,-0.0033,0.0022,-19.25,10.75,9.1875,435.8643996680288,3.311853647232056,1.9983676671981807,0.9547216296195984
-0.02,-0.03,-0.11,-0.0011,-0.0022,-0.0011,-19.25,10.75,9.1875,435.73287224278766,3.311931133270264,1.9983470439910889,0.9547736644744872
0.0,-0.04,-0.12,-0.0022,0.0044,0.0011,-19.25,10.75,9.1875,435.6745723544063,3.312030553817749,1.9983359575271609,0.9547888040542604
0.03,-0.04,-0.16,-0.0022,0.0044,0.0,-19.6875,10.75,9.1875,435.6772799334648,3.312215566635132,1.998512625694275,0.9548581838607788
0.04,-0.02,-0.14,0.0011,-0.0033,0.0011,-19.6875,10.75,9.1875,435.7871110476528,3.312327146530152,1.998531937599182,0.9548900723457336
-0.01,-0.04,-0.13,0.0022,-0.0044,0.0011,-19.6875,10.75,9.1875,435.7247407857592,3.312408685684204,1.9985301494598389,0.9549357891082764
0.0,-0.03,-0.11,0.0,0.0,0.0,-19.6875,10.75,9.1875,435.6894814043425,3.3125112056732178,1.9985698461532595,0.9549792408943176
0.0,-0.02,-0.12,0.0,0.0011,0.0011,-19.6875,10.75,9.5625,435.7342260398851,3.3125905990600586,1.998549461364746,0.9550088047981262
0.01,-0.04,-0.14,-0.0022,0.0022,0.0011,-19.6875,10.75,9.5625,435.73287224278766,3.312630653381348,1.99849796295166,0.9550686478614808
0.01,-0.06,-0.13,0.0,0.0,0.0,-19.6875,10.75,9.5625,435.8155930431248,3.3127472400665283,1.9985450506210327,0.9550765752792358
-0.01,-0.04,-0.12,0.0,-0.0033,0.0011,-19.25,10.375,9.1875,435.6528770350324,3.3128156661987305,1.998583197593689,0.9550991058349608
0.0,-0.03,-0.12,-0.0022,-0.0011,0.0011,-19.25,10.375,9.1875,435.7640616902716,3.31286883354187,1.998564600944519,0.9551258683204652
0.0,-0.02,-0.12,-0.0011,0.0,0.0,-19.25,10.375,9.1875,435.76270788925854,3.312941551208496,1.9985992908477783,0.9551598429679872
0.02,-0.02,-0.11,0.0011,-0.0011,0.0,-19.25,10.375,9.1875,435.8237245718104,3.3129632472991943,1.998541235923767,0.9552211165428162
0.0,-0.05,-0.11,0.0011,0.0011,0.0,-18.1875,10.375,10.375,435.75456773049456,3.3130128383636475,1.9985315799713133,0.955231249332428
0.0,-0.06,-0.11,0.0,0.0011,-0.0011,-18.1875,10.375,10.375,435.67863372326224,3.3130733966827397,1.998583197593689,0.9552730917930604
0.0,-0.05,-0.12,0.0011,0.0,0.0011,-18.1875,10.375,10.375,435.7016828896578,3.313130140304565,1.9986159801483157,0.9552925229072572
0.03,-0.03,-0.1,0.0,0.0022,0.0,-19.25,10.75,8.375,435.70982300666816,3.3131659030914307,1.9986443519592283,0.9552828669548036
0.0,-0.02,-0.11,-0.0022,0.0011,0.0022,-19.25,10.75,8.375,435.8820339819285,3.313138008117676,1.9985817670822144,0.9553449153900146
-0.02,-0.05,-0.14,0.0,0.0,-0.0011,-19.25,10.75,8.375,435.7952512321144,3.3131892681121826,1.9986460208892824,0.9553262591362
0.0,-0.07,-0.11,0.0,0.0044,-0.0011,-19.25,10.75,8.375,435.7342260398851,3.313187837600708,1.9986610412597656,0.955341339111328
0.01,-0.04,-0.03,-0.0022,0.0033,0.0011,-20.375,10.75,9.1875,435.7586378090698,3.3131675720214844,1.9986573457717896,0.9553762674331664
0.02,-0.03,-0.08,0.0,0.0022,0.0011,-20.375,10.75,9.1875,435.6894814043425,3.313161611557007,1.9986082315444944,0.9553980231285096
0.0,-0.04,-0.12,0.0,-0.0044,0.0011,-20.375,10.75,9.1875,435.6799875132367,3.3131840229034424,1.998711109161377,0.955374538898468
0.0,-0.05,-0.08,0.0022,-0.0044,0.0022,-20.375,10.75,9.1875,435.6013464954658,3.313194990158081,1.9987471103668213,0.9553539752960204
-0.01,-0.03,-0.11,0.0,0.0,0.0,-19.25,10.75,10.0,435.71253059498457,3.313181638717652,1.998751401901245,0.9553596377372742
0.0,-0.03,-0.15,0.0,0.0,-0.0022,-19.25,10.75,10.0,435.7369423128036,3.313169240951538,1.9987413883209229,0.9553377628326416
0.03,-0.05,-0.1,0.0011,0.0011,0.0,-19.25,10.75,10.0,435.8142305570866,3.313143491744995,1.9987581968307493,0.9553306102752686
0.0,-0.04,-0.13,0.0011,-0.0044,0.0022,-19.25,10.75,10.0,435.77220185653226,3.313161849975586,1.99884033203125,0.9553207159042358
-0.01,-0.04,-0.1,0.0022,-0.0033,0.0011,-18.875,10.75,8.75,435.70982300666816,3.313117265701294,1.9987963438034055,0.9553170204162598
-0.01,-0.04,-0.14,0.0,0.0,0.0,-18.875,10.75,8.75,435.7003290968303,3.3131277561187744,1.9988833665847776,0.9552962183952332
0.04,-0.02,-0.09,0.0,0.0044,0.0,-18.875,10.75,8.75,435.78846485187313,3.3130853176116943,1.9988614320755005,0.955307960510254
0.02,-0.01,-0.13,0.0022,0.0,-0.0011,-18.875,10.75,8.75,435.7437199809349,3.31310510635376,1.9989383220672607,0.9552546739578248
0.0,-0.03,-0.13,0.0,-0.0022,0.0011,-19.6875,10.0,9.1875,435.6257492719281,3.313046932220459,1.9988820552825928,0.9552749991416932
0.0,-0.04,-0.13,0.0033,-0.0022,0.0022,-19.6875,10.0,9.1875,435.73016464912905,3.313037395477295,1.9989569187164309,0.9552292823791504
0.01,-0.04,-0.14,0.0,0.0033,0.0011,-19.6875,10.0,9.1875,435.76676929283377,3.312993049621582,1.9989359378814695,0.9551891684532166
0.01,-0.02,-0.11,0.0022,0.0065,-0.0022,-19.6875,10.0,9.1875,435.745073779454,3.3129615783691406,1.9989137649536133,0.955143392086029
0.01,-0.04,-0.1,0.0011,0.0044,0.0,-19.25,10.0,8.75,435.7437199809349,3.312931537628174,1.9989423751831052,0.955119490623474
-0.01,-0.05,-0.13,0.0011,-0.0011,-0.0011,-19.25,10.0,8.75,435.6176178993859,3.3129184246063232,1.9989577531814573,0.9551055431365968
0.0,-0.07,-0.12,0.0011,0.0011,0.0022,-19.25,10.0,8.75,435.6542308216274,3.312861919403076,1.998929500579834,0.9550893306732178
-0.01,-0.03,-0.09,-0.0011,0.0033,-0.0011,-19.25,10.0,8.75,435.68270377186514,3.31284761428833,1.9990092515945437,0.9550406336784364
0.01,-0.03,-0.13,0.0022,0.0,0.0,-18.5625,10.75,9.5625,435.7410123844232,3.3128504753112797,1.99904203414917,0.955021858215332
0.01,-0.04,-0.12,0.0,0.0022,0.0,-18.5625,10.75,9.5625,435.6352431130849,3.312788248062134,1.9990025758743288,0.9549970030784608
0.0,-0.03,-0.09,-0.0011,-0.0022,0.0,-18.5625,10.75,9.5625,435.7966050374022,3.312762260437012,1.9989758729934688,0.9549888968467712
-0.02,-0.04,-0.09,0.0,0.0033,0.0011,-18.5625,10.75,9.5625,435.82100827602767,3.3127400875091557,1.9990463256835935,0.95497065782547
-0.03,-0.05,-0.14,-0.0011,0.0044,0.0,-18.875,10.375,9.1875,435.76541549146657,3.3127124309539795,1.9990496635437007,0.954953908920288
-0.01,-0.04,-0.12,-0.0011,0.0011,0.0011,-18.875,10.375,9.1875,435.7355885153471,3.312687397003174,1.999042272567749,0.9549291133880616
0.01,-0.03,-0.12,0.0011,-0.0011,0.0011,-18.875,10.375,9.1875,435.84270394920094,3.3126800060272217,1.999050498008728,0.9549130797386168
0.01,-0.04,-0.11,0.0022,0.0,-0.0011,-18.875,10.375,9.1875,435.7152468621871,3.312640190124512,1.999007225036621,0.9548780918121338
0.0,-0.04,-0.11,0.0011,-0.0033,0.0,-20.0625,10.75,9.5625,435.6962677194297,3.312629461288452,1.9990586042404173,0.9548552632331848
0.0,-0.05,-0.13,0.0,-0.0011,0.0,-20.0625,10.75,9.5625,435.6582921824751,3.3126142024993896,1.9990458488464355,0.9548373222351074
0.01,-0.04,-0.11,0.0,0.0011,0.0,-20.0625,10.75,9.5625,435.6962677194297,3.312620162963867,1.9990543127059937,0.9548215866088868
0.0,-0.05,-0.14,0.0,-0.0011,0.0022,-20.0625,10.75,9.5625,435.8549142941415,3.312588214874268,1.9990562200546265,0.9548060894012452
0.0,-0.01,-0.1,0.0,0.0011,0.0011,-19.25,10.75,8.75,435.8454202506997,3.312563896179199,1.999021887779236,0.9547961950302124
0.0,-0.02,-0.08,0.0,-0.0011,0.0011,-19.25,10.75,8.75,435.7193169252424,3.3125782012939453,1.9990546703338623,0.9547876119613647
0.01,-0.03,-0.16,0.0,0.0,-0.0011,-19.25,10.75,8.75,435.76676929283377,3.312575101852417,1.9990311861038208,0.9547788500785828
0.02,-0.04,-0.1,0.0011,0.0011,-0.0011,-19.25,10.75,8.75,435.70982300666816,3.312585592269897,1.9990628957748413,0.9547566175460817
0.01,-0.06,-0.1,0.0,0.0022,0.0,-19.25,10.75,8.75,435.69219766546985,3.3125946521759038,1.9990737438201904,0.9547266364097596
0.01,-0.04,-0.12,0.0011,-0.0033,0.0011,-19.6875,10.375,8.75,435.6515145705007,3.312586784362793,1.9991021156311035,0.9547427892684937
0.03,-0.04,-0.13,0.0011,-0.0033,0.0011,-19.6875,10.375,8.75,435.8237245718104,3.312544822692871,1.9990234375,0.9547502398490906
-0.01,-0.03,-0.11,0.0011,-0.0033,0.0,-19.6875,10.375,8.75,435.79118113907685,3.3125240802764893,1.998992085456848,0.9547249674797058
0.0,-0.04,-0.11,-0.0011,-0.0011,0.0,-19.6875,10.375,8.75,435.7789795478426,3.312509298324585,1.998999834060669,0.9547242522239684
-0.02,-0.01,-0.1,0.0,-0.0022,0.0,-19.25,11.0625,8.0625,435.7694855743264,3.312506437301636,1.99902606010437,0.9547125101089478
0.0,-0.04,-0.1,0.0,0.0,0.0,-19.25,11.0625,8.0625,435.7640616902716,3.312490463256836,1.9990172386169436,0.9546836614608764
-0.02,-0.03,-0.12,0.0,0.0022,0.0,-19.25,11.0625,8.0625,435.8345724055464,3.3124611377716064,1.9989622831344604,0.9547090530395508
0.03,-0.04,-0.12,0.0,0.0,0.0,-19.25,11.0625,8.0625,435.6881276131186,3.312455415725708,1.9989902973175049,0.9546974897384644
0.0,-0.03,-0.13,0.0,-0.0011,-0.0011,-18.5625,11.0625,9.5625,435.898305828842,3.312342882156372,1.9988130331039429,0.9546518921852112
0.04,-0.05,-0.12,0.0,-0.0033,0.0011,-18.5625,11.0625,9.5625,435.8101604565621,3.312408208847046,1.9989259243011477,0.9546655416488647
-0.01,-0.05,-0.16,0.0011,-0.0022,0.0,-18.5625,11.0625,9.5625,435.67320988700175,3.312406301498413,1.9989968538284304,0.954687476158142
0.02,-0.05,-0.13,0.0,-0.0033,0.0011,-18.5625,11.0625,9.5625,435.6854200312069,3.31274962425232,1.9989330768585205,0.9558823108673096
-0.02,-0.06,-0.12,0.0011,0.0011,0.0011,-19.6875,9.5625,9.1875,435.78846485187313,3.3126413822174072,2.0022389888763428,0.9555073380470276
0.01,-0.04,-0.14,-0.0011,0.0,0.0,-19.6875,9.5625,9.1875,435.799312648509,3.3119466304779053,2.0031349658966064,0.9548071026802064
0.0,-0.04,-0.12,0.0033,-0.0011,0.0011,-19.6875,9.5625,9.1875,435.86846978996624,3.312477827072144,1.9991247653961184,0.9547117948532104
0.0,-0.02,-0.12,0.0011,0.0011,-0.0011,-19.6875,9.5625,9.1875,435.7396585864354,3.312157392501831,1.9986642599105835,0.954602062702179
0.0,-0.03,-0.1,0.0033,-0.0011,0.0011,-19.6875,9.5625,9.1875,435.6976215117162,3.312154531478882,1.998643159866333,0.954588770866394
0.0,-0.04,-0.12,-0.0011,0.0022,0.0,-19.6875,10.375,10.0,435.8250783808367,3.312116861343384,1.99858820438385,0.954608917236328
0.02,-0.03,-0.14,0.0,0.0,-0.0011,-19.6875,10.375,10.0,435.64338317763753,3.312617301940918,1.9988409280776975,0.9558294415473938
-0.01,-0.06,-0.11,-0.0011,-0.0011,0.0011,-19.6875,10.375,10.0,435.7830496360593,3.312542676925659,2.002041339874268,0.955479383468628
0.0,-0.04,-0.11,0.0011,-0.0065,-0.0011,-19.6875,10.375,10.0,435.7789795478426,3.3113901615142822,2.004746198654175,0.9544705748558044
0.0,-0.04,-0.14,0.0011,-0.0033,0.0022,-19.25,10.0,9.1875,435.8576219205616,3.3123443126678467,1.9989588260650637,0.9547250866889954
0.0,-0.02,-0.09,0.0011,0.0,-0.0011,-19.25,10.0,9.1875,435.67592614384455,3.312018394470215,1.9984511137008667,0.9545912742614746
0.01,-0.04,-0.14,0.0,0.0,0.0022,-19.25,10.0,9.1875,435.8088066494937,3.3120102882385254,1.998430848121643,0.9545774459838868
0.0,-0.03,-0.11,0.0011,0.0022,0.0011,-19.25,10.0,9.1875,435.7952512321144,3.3119561672210693,1.9983329772949217,0.9545899033546448
0.02,-0.04,-0.08,0.0,-0.0044,0.0,-19.6875,11.0625,10.0,435.69355145722506,3.312474012374878,1.998573660850525,0.9557902812957764
-0.02,-0.04,-0.12,0.0,-0.0011,0.0011,-19.6875,11.0625,10.0,435.78846485187313,3.3124301433563232,2.0026869773864746,0.9555240273475648
0.0,-0.07,-0.12,0.0033,-0.0033,0.0022,-19.6875,11.0625,10.0,435.77626326385104,3.3116261959075928,2.0034704208374023,0.9547799229621888
